order_id,customer_id,age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,refund_amount_requested_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,total_orders_lifetime,total_returns_lifetime,return_rate_pct,item_returned_opened,return_packaging_intact,photo_evidence_provided,tracking_number_valid,shipping_carrier,address_change_before_delivery,refund_to_different_account,multiple_accounts_flag,customer_support_contacts,previous_dispute_count,wishlist_to_cart_time_hrs,review_left_after_return,abuse_type,abuse_label
ORD2007634,CUST489477,30,1581,Silver,US,Tablet App,iPhone,PayPal,Shoes,626.43,601.58,1,0,2022-01-04,2022-01-09,5,Item Not Received,9,5,55.6,1,0,1,1,DHL,1,1,1,3,2,4.8,0,Fraudulent Return,2
ORD2058334,CUST353918,63,403,Bronze,US,Tablet App,Android,Debit Card,Furniture,149.75,134.43,0,0,2022-03-08,2022-03-12,4,Not As Described,38,2,5.3,0,1,1,1,OnTrac,0,0,0,1,0,33.7,1,Legitimate,0
ORD2031576,CUST207624,21,1147,Bronze,AU,Mobile App,Android,Credit Card,Electronics,114.36,106.85,0,1,2022-09-02,2022-09-23,21,Changed Mind,61,8,13.1,1,0,0,1,OnTrac,0,0,0,1,0,40.3,1,Legitimate,0
ORD2011876,CUST634090,19,1484,Gold,US,Mobile App,iPhone,PayPal,Clothing,184.65,172.35,0,1,2022-03-03,2022-03-09,6,Changed Mind,11,6,54.5,1,0,0,1,FedEx,1,0,0,4,4,18.7,0,Policy Abuser,1
ORD2007087,CUST576531,58,560,New,BR,Web Browser,MacBook,Credit Card,Electronics,79.66,71.83,0,0,2023-10-25,2023-11-17,23,Defective/Broken,48,6,12.5,0,1,0,1,OnTrac,0,0,0,0,0,51.1,0,Legitimate,0
ORD2036226,CUST356730,30,2166,New,GB,Mobile App,Windows PC,Credit Card,Jewelry,449.32,432.37,1,0,2023-04-15,2023-05-15,30,Quality Issue,29,12,41.4,1,1,0,1,FedEx,0,0,0,4,0,2.8,0,Wardrobing,3
ORD2030970,CUST484851,52,392,Bronze,BR,Web Browser,iPhone,Credit Card,Electronics,136.18,132.66,0,0,2023-12-01,2023-12-16,15,Quality Issue,13,0,0.0,1,1,0,1,DHL,0,0,0,0,0,69.0,0,Legitimate,0
ORD2026734,CUST749838,49,1594,Silver,US,Mobile App,iPad,PayPal,Toys,190.43,164.86,0,0,2023-06-08,2023-06-12,4,Not As Described,11,0,0.0,1,1,0,1,FedEx,0,0,0,1,1,67.3,1,Legitimate,0
ORD2032299,CUST203744,29,1284,Silver,FR,Web Browser,iPad,Debit Card,Shoes,205.83,190.04,1,0,2023-03-04,2023-03-18,14,Too Small,57,2,3.5,1,0,0,1,DHL,0,0,0,1,0,2.7,1,Legitimate,0
ORD2025541,CUST298465,33,425,Bronze,US,Mobile App,MacBook,Credit Card,Furniture,182.62,176.72,0,0,2022-07-16,2022-08-10,25,Found Better Price,31,0,0.0,0,1,1,1,DHL,0,0,0,1,0,39.2,1,Legitimate,0
ORD2040200,CUST485474,60,2131,Gold,US,Web Browser,MacBook,PayPal,Beauty,102.41,93.83,0,0,2022-05-21,2022-05-31,10,Found Better Price,15,0,0.0,0,1,1,1,USPS,0,0,0,1,0,59.1,0,Legitimate,0
ORD2049987,CUST454593,36,714,New,DE,Web Browser,iPad,Credit Card,Electronics,126.37,116.5,0,0,2022-10-31,2022-11-22,22,Gift Duplicate,61,2,3.3,0,0,1,1,OnTrac,0,0,0,1,0,8.3,0,Legitimate,0
ORD2044228,CUST420170,29,383,New,US,Mobile App,iPad,PayPal,Electronics,174.58,153.83,0,0,2022-08-15,2022-09-06,22,Not As Described,77,1,1.3,0,1,0,1,FedEx,0,0,0,1,0,65.8,1,Legitimate,0
ORD2054688,CUST523845,60,537,New,CA,Web Browser,Windows PC,Gift Card,Clothing,150.48,138.45,0,1,2022-11-11,2022-12-14,33,Too Small,24,9,37.5,1,1,0,1,USPS,0,0,0,4,2,1.6,1,Wardrobing,3
ORD2058067,CUST587903,19,620,Bronze,US,Mobile App,iPad,Debit Card,Shoes,163.02,132.83,0,0,2023-06-28,2023-07-13,15,Wrong Item Sent,11,1,9.1,0,1,0,1,UPS,0,0,0,1,1,6.2,0,Legitimate,0
ORD2040976,CUST127721,55,2179,Silver,DE,Tablet App,iPhone,Credit Card,Clothing,134.16,130.3,0,0,2023-05-14,2023-06-12,29,Too Small,75,10,13.3,0,0,0,1,OnTrac,0,0,0,1,1,51.0,0,Legitimate,0
ORD2021264,CUST548647,63,773,Platinum,DE,Mobile App,iPhone,PayPal,Electronics,33.85,28.86,0,1,2023-11-16,2023-11-21,5,Not As Described,56,6,10.7,0,1,0,1,UPS,0,0,0,0,0,67.0,0,Legitimate,0
ORD2005620,CUST147775,48,1310,Silver,FR,Tablet App,MacBook,PayPal,Tools,661.99,639.51,1,1,2022-04-09,2022-04-11,2,Arrived Late,27,18,66.7,1,0,0,1,DHL,1,0,0,1,4,0.1,0,Fraudulent Return,2
ORD2049377,CUST741898,45,43,Silver,BR,Tablet App,Android,Buy Now Pay Later,Jewelry,18.32,17.45,0,0,2023-06-16,2023-07-05,19,Not As Described,27,1,3.7,1,1,0,1,UPS,0,0,0,0,0,32.8,0,Legitimate,0
ORD2020821,CUST796659,64,1592,Silver,AU,Tablet App,iPad,Credit Card,Home & Kitchen,80.83,70.0,0,0,2023-08-19,2023-09-06,18,Arrived Late,77,4,5.2,1,1,1,1,OnTrac,0,0,0,1,0,11.7,0,Legitimate,0
ORD2022360,CUST738679,66,1121,New,IN,Web Browser,Android,PayPal,Tools,236.88,217.03,1,0,2023-03-24,2023-04-15,22,Changed Mind,66,3,4.5,0,1,0,1,USPS,0,0,0,1,0,60.5,0,Legitimate,0
ORD2017393,CUST301097,50,418,Bronze,FR,Mobile App,MacBook,Debit Card,Beauty,498.54,457.18,1,0,2022-02-03,2022-03-25,50,Too Large,44,22,50.0,1,1,0,1,UPS,0,0,0,2,3,1.9,0,Wardrobing,3
ORD2026494,CUST767985,23,1607,Bronze,US,Mobile App,iPad,Credit Card,Beauty,120.45,113.36,0,0,2023-01-20,2023-02-07,18,Item Not Received,7,0,0.0,0,1,0,1,UPS,0,0,0,1,1,30.2,0,Legitimate,0
ORD2044607,CUST915867,70,621,Silver,AU,Mobile App,Windows PC,Credit Card,Furniture,99.98,96.2,0,0,2022-02-18,2022-03-13,23,Too Large,117,74,63.2,0,0,0,1,DHL,0,0,0,1,2,40.6,1,Policy Abuser,1
ORD2047744,CUST229626,33,1134,New,AU,Tablet App,Windows PC,Debit Card,Beauty,274.95,259.25,1,0,2022-11-15,2022-11-24,9,Wrong Item Sent,65,4,6.2,0,1,1,1,DHL,0,0,0,1,0,25.9,0,Legitimate,0
ORD2021057,CUST379678,38,2157,Bronze,FR,Mobile App,iPad,Credit Card,Sports,75.34,73.91,0,0,2023-09-21,2023-10-04,13,Too Large,21,0,0.0,0,1,0,1,USPS,0,0,0,0,1,50.7,0,Legitimate,0
ORD2010611,CUST132611,39,735,Silver,BR,Web Browser,Windows PC,Credit Card,Home & Kitchen,76.38,75.18,0,1,2023-11-28,2023-12-03,5,Changed Mind,26,17,65.4,1,1,0,1,USPS,0,0,0,2,1,58.7,0,Policy Abuser,1
ORD2038267,CUST426668,49,896,Bronze,CA,Web Browser,iPhone,PayPal,Grocery,278.6,268.25,1,0,2023-11-24,2023-12-02,8,Gift Duplicate,80,0,0.0,0,1,1,1,DHL,0,0,0,0,1,0.4,0,Legitimate,0
ORD2035590,CUST747953,22,792,New,DE,Mobile App,MacBook,Credit Card,Electronics,162.85,147.6,0,1,2023-02-05,2023-02-16,11,Quality Issue,4,0,0.0,1,1,1,1,UPS,0,0,0,1,0,62.4,1,Legitimate,0
ORD2005053,CUST726487,60,1847,New,CA,Mobile App,Android,Crypto,Beauty,21.04,20.87,0,1,2022-06-21,2022-07-18,27,Found Better Price,97,45,46.4,0,1,0,1,UPS,0,0,0,3,0,14.8,0,Policy Abuser,1
ORD2008813,CUST572044,32,1560,Gold,CA,Web Browser,Android,Debit Card,Tools,183.03,175.93,0,1,2022-01-03,2022-01-11,8,Defective/Broken,87,69,79.3,0,0,0,1,FedEx,0,0,1,4,2,66.4,0,Policy Abuser,1
ORD2051521,CUST665911,54,2256,Bronze,US,Tablet App,iPad,PayPal,Home & Kitchen,244.53,198.52,1,0,2023-09-26,2023-09-29,3,Too Small,30,3,10.0,1,0,0,1,UPS,0,0,0,0,0,29.5,0,Legitimate,0
ORD2002950,CUST401999,39,1254,Bronze,DE,Tablet App,iPhone,Credit Card,Home & Kitchen,78.43,71.36,0,1,2023-04-30,2023-05-12,12,Too Large,6,0,0.0,0,1,0,1,FedEx,0,0,0,0,0,21.8,0,Legitimate,0
ORD2045732,CUST497079,56,335,Bronze,US,Tablet App,MacBook,Buy Now Pay Later,Toys,228.94,185.34,1,0,2023-12-02,2023-12-18,16,Wrong Item Sent,12,1,8.3,0,1,1,1,UPS,0,0,0,1,0,68.0,0,Legitimate,0
ORD2017447,CUST616275,62,2466,Silver,US,Tablet App,Windows PC,Debit Card,Home & Kitchen,293.64,272.77,1,0,2022-01-02,2022-01-21,19,Quality Issue,51,4,7.8,0,1,0,1,USPS,0,0,0,1,1,58.3,0,Legitimate,0
ORD2033349,CUST121435,56,1133,Gold,FR,Tablet App,iPhone,Credit Card,Electronics,151.57,140.34,0,1,2022-08-23,2022-09-05,13,Gift Duplicate,23,0,0.0,1,1,1,1,DHL,0,0,0,1,1,26.7,0,Legitimate,0
ORD2020533,CUST237571,57,911,Gold,US,Mobile App,iPad,Credit Card,Beauty,107.17,96.31,0,0,2022-10-29,2022-11-08,10,Too Large,9,0,0.0,0,1,0,1,OnTrac,1,0,0,0,0,33.8,1,Legitimate,0
ORD2040903,CUST226274,32,2068,Silver,AU,Mobile App,MacBook,PayPal,Sports,325.55,300.91,1,1,2023-05-22,2023-06-28,37,Too Small,48,27,56.2,1,1,0,1,UPS,0,0,0,6,4,4.5,0,Wardrobing,3
ORD2040251,CUST470791,36,1646,Bronze,GB,Tablet App,iPad,Crypto,Furniture,284.17,243.05,1,0,2022-06-05,2022-06-08,3,Wrong Item Sent,68,2,2.9,0,1,0,1,DHL,0,0,0,1,1,18.9,1,Legitimate,0
ORD2024755,CUST551922,39,1109,Gold,CA,Tablet App,Android,Debit Card,Shoes,441.42,423.25,1,1,2022-02-21,2022-04-03,41,Changed Mind,52,23,44.2,1,1,0,1,DHL,0,0,0,1,4,2.7,0,Wardrobing,3
ORD2036638,CUST476341,52,2071,Bronze,AU,Web Browser,Windows PC,PayPal,Books,126.51,121.22,0,0,2023-08-30,2023-09-24,25,Changed Mind,4,0,0.0,1,1,0,1,DHL,0,0,0,1,0,59.4,0,Legitimate,0
ORD2037690,CUST712583,42,1935,Silver,US,Mobile App,Android,Credit Card,Shoes,77.0,70.99,0,0,2022-08-30,2022-09-15,16,Too Large,18,12,66.7,1,0,0,1,DHL,0,0,0,4,3,57.5,0,Policy Abuser,1
ORD2001821,CUST720411,27,246,Bronze,IN,Web Browser,iPad,Crypto,Clothing,205.45,186.32,1,0,2023-02-17,2023-03-19,30,Changed Mind,52,3,5.8,1,1,0,1,OnTrac,0,0,0,0,0,26.2,1,Legitimate,0
ORD2022704,CUST639669,39,305,Platinum,AU,Tablet App,iPad,Debit Card,Shoes,196.53,185.63,0,0,2023-09-24,2023-10-22,28,Item Not Received,60,25,41.7,1,1,0,1,FedEx,1,0,0,3,3,3.3,0,Policy Abuser,1
ORD2013667,CUST751265,33,2209,Gold,US,Web Browser,MacBook,PayPal,Toys,80.3,79.18,0,1,2023-02-18,2023-02-21,3,Item Not Received,37,11,29.7,1,0,1,0,USPS,0,0,1,6,4,1.1,0,Fraudulent Return,2
ORD2059849,CUST892059,70,1482,Gold,DE,Tablet App,iPhone,Buy Now Pay Later,Sports,476.0,439.93,1,1,2023-02-11,2023-04-07,55,Not As Described,44,18,40.9,1,1,0,1,USPS,0,0,0,2,5,2.9,0,Wardrobing,3
ORD2032599,CUST516826,66,2374,Bronze,US,Tablet App,Windows PC,Credit Card,Shoes,38.8,33.99,0,0,2022-04-19,2022-04-20,1,Defective/Broken,3,0,0.0,0,1,1,1,OnTrac,0,0,0,0,1,25.6,0,Legitimate,0
ORD2043517,CUST394493,32,311,New,BR,Tablet App,Windows PC,PayPal,Electronics,24.15,22.9,0,1,2022-11-16,2022-12-08,22,Too Large,6,0,0.0,0,1,0,1,DHL,0,0,0,0,1,71.8,1,Legitimate,0
ORD2026542,CUST824681,61,1347,New,US,Mobile App,iPad,PayPal,Sports,786.49,763.7,1,0,2022-06-02,2022-06-06,4,Arrived Late,11,5,45.5,0,1,1,1,USPS,0,0,0,2,1,0.3,0,Fraudulent Return,2
ORD2018860,CUST411881,24,530,Silver,US,Tablet App,Android,Debit Card,Home & Kitchen,96.56,92.45,0,1,2023-04-30,2023-05-30,30,Defective/Broken,17,1,5.9,1,1,1,1,UPS,0,0,0,0,1,10.5,0,Legitimate,0
ORD2000377,CUST496008,46,1022,Gold,AU,Web Browser,iPhone,Crypto,Beauty,611.6,586.97,1,1,2023-07-11,2023-07-16,5,Item Not Received,41,27,65.9,0,1,0,0,USPS,0,1,1,3,3,2.0,0,Fraudulent Return,2
ORD2038459,CUST176159,57,2386,Bronze,DE,Mobile App,Windows PC,Credit Card,Sports,84.46,79.45,0,1,2022-04-28,2022-05-15,17,Not As Described,37,0,0.0,1,1,1,1,OnTrac,0,0,0,1,1,12.0,0,Legitimate,0
ORD2042981,CUST849354,19,577,Bronze,AU,Tablet App,MacBook,Credit Card,Clothing,165.99,145.81,0,0,2022-11-27,2022-11-28,1,Too Large,13,0,0.0,0,0,1,1,FedEx,0,0,0,1,0,5.7,0,Legitimate,0
ORD2020218,CUST176556,30,1618,Gold,AU,Tablet App,iPad,PayPal,Electronics,261.88,211.48,1,0,2023-03-08,2023-03-24,16,Quality Issue,6,0,0.0,0,1,0,1,OnTrac,0,0,0,0,0,57.3,1,Legitimate,0
ORD2039405,CUST593453,26,2099,Gold,BR,Mobile App,iPad,Credit Card,Toys,122.33,106.12,0,0,2022-05-17,2022-05-19,2,Defective/Broken,77,3,3.9,0,1,0,1,OnTrac,0,0,0,1,0,48.0,0,Legitimate,0
ORD2014054,CUST845404,22,2339,Gold,US,Mobile App,MacBook,Credit Card,Jewelry,197.3,176.17,0,0,2022-07-13,2022-07-31,18,Changed Mind,75,8,10.7,0,1,1,1,FedEx,0,0,0,0,1,35.9,0,Legitimate,0
ORD2051805,CUST956413,24,2457,Platinum,US,Web Browser,iPad,Crypto,Shoes,98.66,96.46,0,0,2022-07-13,2022-08-03,21,Too Large,87,52,59.8,0,0,1,1,OnTrac,0,0,1,6,2,12.8,0,Policy Abuser,1
ORD2015902,CUST822993,63,1842,Silver,US,Web Browser,Android,Buy Now Pay Later,Toys,194.28,192.16,0,0,2022-09-15,2022-09-29,14,Too Small,27,14,51.9,1,1,0,1,DHL,0,0,0,4,0,59.7,0,Policy Abuser,1
ORD2017416,CUST258275,37,1556,Silver,DE,Web Browser,iPad,Credit Card,Sports,143.05,125.14,0,1,2022-10-29,2022-10-30,1,Too Small,66,7,10.6,0,1,1,1,UPS,0,0,0,0,1,25.2,1,Legitimate,0
ORD2030057,CUST739033,34,507,Silver,GB,Web Browser,Windows PC,PayPal,Electronics,267.12,233.49,1,1,2022-09-26,2022-10-18,22,Arrived Late,79,1,1.3,1,1,1,1,USPS,0,0,0,0,1,52.7,1,Legitimate,0
ORD2028519,CUST385944,32,1344,Silver,AU,Web Browser,Android,Buy Now Pay Later,Shoes,123.88,119.2,0,0,2022-05-16,2022-06-08,23,Changed Mind,12,1,8.3,0,1,0,1,USPS,0,0,0,0,0,4.1,0,Legitimate,0
ORD2039737,CUST468792,36,2034,New,US,Web Browser,MacBook,Debit Card,Grocery,122.98,121.89,0,0,2023-02-14,2023-02-20,6,Gift Duplicate,60,6,10.0,0,1,1,1,OnTrac,1,0,0,1,1,11.5,1,Legitimate,0
ORD2054752,CUST401961,61,1413,Bronze,CA,Mobile App,iPad,Debit Card,Clothing,159.74,137.42,0,0,2022-10-06,2022-10-08,2,Too Small,28,3,10.7,1,1,0,1,USPS,0,0,0,0,1,68.5,0,Legitimate,0
ORD2003489,CUST467411,69,650,New,US,Web Browser,iPhone,Credit Card,Clothing,98.64,97.72,0,0,2022-06-08,2022-06-29,21,Found Better Price,34,3,8.8,0,1,0,1,OnTrac,0,0,0,1,1,45.8,0,Legitimate,0
ORD2005358,CUST111665,67,2381,Gold,US,Mobile App,Windows PC,Buy Now Pay Later,Beauty,286.37,276.57,1,1,2022-03-15,2022-04-11,27,Changed Mind,41,14,34.1,1,1,0,1,UPS,0,0,0,4,3,4.2,0,Wardrobing,3
ORD2015459,CUST244799,67,1131,Bronze,AU,Tablet App,Windows PC,Credit Card,Electronics,264.72,217.77,1,0,2022-05-20,2022-05-27,7,Wrong Item Sent,24,1,4.2,0,1,0,1,USPS,0,0,0,1,1,56.1,1,Legitimate,0
ORD2026215,CUST217490,19,242,Silver,BR,Tablet App,MacBook,Debit Card,Clothing,86.43,75.78,0,0,2022-08-14,2022-09-03,20,Accidental Order,7,0,0.0,0,1,0,1,OnTrac,0,0,0,0,1,19.0,0,Legitimate,0
ORD2035328,CUST255936,58,2247,New,US,Mobile App,MacBook,Debit Card,Shoes,134.45,129.32,0,1,2022-02-25,2022-03-06,9,Found Better Price,40,0,0.0,0,1,1,1,FedEx,0,0,0,0,0,11.3,0,Legitimate,0
ORD2044217,CUST599002,58,1243,Gold,US,Mobile App,Windows PC,PayPal,Toys,174.16,144.94,0,0,2023-09-09,2023-09-21,12,Not As Described,21,1,4.8,0,1,0,1,FedEx,0,0,0,1,0,69.3,0,Legitimate,0
ORD2056499,CUST238895,70,2275,Bronze,US,Web Browser,iPhone,Gift Card,Clothing,84.78,81.63,0,0,2022-07-20,2022-07-31,11,Arrived Late,34,3,8.8,1,1,0,1,UPS,0,0,0,1,1,36.8,1,Legitimate,0
ORD2045704,CUST321650,20,1661,Bronze,US,Web Browser,iPhone,Crypto,Clothing,204.94,180.69,1,0,2022-10-06,2022-11-05,30,Too Small,17,0,0.0,0,0,1,1,FedEx,0,0,0,1,0,29.7,0,Legitimate,0
ORD2032629,CUST674319,70,225,Silver,CA,Mobile App,Windows PC,Debit Card,Beauty,188.85,166.27,0,0,2023-09-26,2023-10-10,14,Wrong Item Sent,15,1,6.7,0,0,0,1,FedEx,0,0,0,1,0,3.7,0,Legitimate,0
ORD2003019,CUST330658,42,1375,Bronze,US,Mobile App,Android,PayPal,Electronics,215.38,196.76,1,0,2022-08-24,2022-09-04,11,Defective/Broken,68,5,7.4,0,1,1,1,UPS,0,0,0,0,0,34.8,1,Legitimate,0
ORD2019837,CUST225999,61,918,Silver,US,Tablet App,Android,PayPal,Beauty,166.82,136.0,0,0,2023-05-17,2023-06-12,26,Wrong Item Sent,50,4,8.0,1,1,1,1,UPS,0,0,0,1,0,23.6,0,Legitimate,0
ORD2053894,CUST165186,40,2317,New,US,Tablet App,Android,Credit Card,Clothing,115.12,97.73,0,0,2023-06-15,2023-07-15,30,Defective/Broken,10,1,10.0,1,1,1,1,FedEx,0,0,0,0,0,32.5,1,Legitimate,0
ORD2027281,CUST131711,66,1846,New,US,Tablet App,Windows PC,Debit Card,Shoes,116.06,95.15,0,0,2023-06-25,2023-07-05,10,Changed Mind,76,7,9.2,0,1,0,1,DHL,0,0,0,1,0,41.4,1,Legitimate,0
ORD2058278,CUST941363,44,184,Bronze,AU,Web Browser,iPhone,PayPal,Home & Kitchen,299.42,290.95,1,0,2023-02-06,2023-02-11,5,Not As Described,30,11,36.7,1,0,0,1,USPS,0,1,1,4,5,4.7,0,Fraudulent Return,2
ORD2005582,CUST322424,25,4,Bronze,US,Web Browser,Android,PayPal,Clothing,101.5,93.56,0,0,2022-03-25,2022-03-28,3,Too Large,10,1,10.0,1,1,1,1,USPS,0,0,0,0,0,50.8,0,Legitimate,0
ORD2033314,CUST670445,52,506,Silver,US,Tablet App,Android,Gift Card,Shoes,278.07,235.36,1,1,2023-03-28,2023-04-11,14,Wrong Item Sent,59,2,3.4,0,1,0,1,DHL,0,0,0,0,0,52.3,0,Legitimate,0
ORD2037984,CUST910812,68,390,Gold,US,Mobile App,iPad,Credit Card,Home & Kitchen,126.8,119.48,0,1,2023-02-17,2023-02-28,11,Found Better Price,120,69,57.5,1,0,0,1,OnTrac,0,0,0,2,2,48.6,0,Policy Abuser,1
ORD2001214,CUST392412,57,1805,Bronze,US,Mobile App,iPhone,PayPal,Home & Kitchen,287.77,266.83,1,0,2023-03-07,2023-03-15,8,Not As Described,17,1,5.9,0,1,0,1,USPS,1,0,0,0,1,65.6,0,Legitimate,0
ORD2055625,CUST403688,38,267,Silver,CA,Mobile App,Android,PayPal,Books,146.85,136.37,0,1,2023-06-20,2023-08-09,50,Changed Mind,56,15,26.8,1,1,0,1,UPS,0,0,0,6,3,3.2,0,Wardrobing,3
ORD2045454,CUST711003,58,1245,Bronze,BR,Tablet App,Android,Gift Card,Furniture,88.86,78.6,0,0,2023-01-17,2023-01-23,6,Not As Described,45,1,2.2,0,1,1,1,DHL,0,0,0,1,0,68.9,0,Legitimate,0
ORD2040480,CUST549469,62,361,New,FR,Mobile App,iPad,Debit Card,Electronics,30.62,28.6,0,0,2023-10-30,2023-11-14,15,Not As Described,80,3,3.8,0,0,1,1,DHL,0,0,0,0,0,26.4,0,Legitimate,0
ORD2000669,CUST296729,47,2413,Silver,CA,Mobile App,iPhone,Buy Now Pay Later,Electronics,271.25,261.48,1,1,2022-06-13,2022-06-17,4,Item Not Received,46,21,45.7,1,0,0,1,FedEx,1,0,0,3,0,2.8,0,Fraudulent Return,2
ORD2004467,CUST715780,63,2298,Bronze,CA,Mobile App,iPhone,PayPal,Shoes,333.99,306.21,1,0,2023-08-10,2023-09-10,31,Changed Mind,21,11,52.4,1,0,0,1,FedEx,0,0,0,3,0,4.9,0,Wardrobing,3
ORD2011957,CUST688041,35,468,Silver,US,Web Browser,Windows PC,Credit Card,Electronics,21.48,18.69,0,0,2023-11-26,2023-12-15,19,Quality Issue,61,8,13.1,1,0,0,1,DHL,0,0,0,0,0,16.9,1,Legitimate,0
ORD2001287,CUST787465,34,39,Silver,CA,Mobile App,iPhone,Debit Card,Electronics,181.96,149.93,0,0,2023-05-22,2023-05-31,9,Not As Described,7,0,0.0,0,1,0,1,FedEx,0,0,0,1,1,44.5,0,Legitimate,0
ORD2044320,CUST602304,59,1917,Bronze,US,Web Browser,iPhone,Debit Card,Grocery,97.39,80.21,0,0,2022-01-08,2022-01-12,4,Wrong Item Sent,33,0,0.0,0,1,0,1,UPS,0,0,0,0,1,69.6,1,Legitimate,0
ORD2034777,CUST745179,25,121,Gold,CA,Mobile App,Windows PC,Buy Now Pay Later,Tools,192.09,186.15,0,1,2023-01-03,2023-01-05,2,Not As Described,29,16,55.2,0,1,1,0,UPS,1,1,0,5,5,4.5,1,Fraudulent Return,2
ORD2006624,CUST952456,21,2097,Bronze,US,Mobile App,Android,Credit Card,Beauty,252.31,226.58,1,0,2023-10-04,2023-10-13,9,Gift Duplicate,7,0,0.0,0,1,1,1,DHL,0,0,0,0,1,47.3,0,Legitimate,0
ORD2000575,CUST441009,24,1766,Silver,US,Mobile App,iPad,Debit Card,Electronics,251.31,230.57,1,0,2022-08-24,2022-08-30,6,Not As Described,4,0,0.0,1,1,0,1,DHL,0,0,0,1,1,53.7,0,Legitimate,0
ORD2007526,CUST521815,48,1064,Gold,US,Web Browser,MacBook,Gift Card,Home & Kitchen,29.43,29.41,0,0,2022-07-09,2022-08-01,23,Changed Mind,55,34,61.8,0,0,0,1,OnTrac,0,0,0,5,0,41.6,0,Policy Abuser,1
ORD2021863,CUST337240,50,2429,Silver,BR,Mobile App,Android,PayPal,Beauty,127.93,117.25,0,0,2022-08-11,2022-09-06,26,Too Large,43,6,14.0,0,1,0,1,UPS,0,0,0,1,0,70.2,0,Legitimate,0
ORD2011741,CUST372610,70,80,Platinum,US,Tablet App,Android,Credit Card,Electronics,15.31,14.1,0,0,2022-02-13,2022-03-04,19,Not As Described,53,0,0.0,0,1,0,1,USPS,0,0,0,0,1,51.9,0,Legitimate,0
ORD2015258,CUST101670,29,843,New,US,Mobile App,iPad,Debit Card,Sports,205.82,192.57,1,0,2023-05-05,2023-05-24,19,Defective/Broken,60,6,10.0,0,0,1,1,OnTrac,0,0,0,1,0,3.0,0,Legitimate,0
ORD2054153,CUST113263,46,324,Silver,CA,Mobile App,Windows PC,Crypto,Jewelry,632.33,616.59,1,1,2022-12-20,2022-12-21,1,Item Not Received,13,8,61.5,0,1,1,1,UPS,0,1,0,1,5,0.5,0,Fraudulent Return,2
ORD2048424,CUST969921,63,806,Silver,US,Tablet App,Windows PC,Credit Card,Jewelry,171.52,148.82,0,0,2023-04-14,2023-05-06,22,Defective/Broken,9,0,0.0,0,1,0,1,DHL,0,0,0,1,1,62.3,0,Legitimate,0
ORD2022724,CUST182724,47,354,New,US,Tablet App,iPhone,Credit Card,Clothing,183.02,179.83,0,0,2022-10-18,2022-11-11,24,Changed Mind,90,74,82.2,1,0,0,1,USPS,0,0,0,3,3,20.7,0,Policy Abuser,1
ORD2023047,CUST328396,36,1078,Bronze,AU,Mobile App,iPad,Credit Card,Grocery,149.18,124.48,0,0,2022-04-20,2022-05-14,24,Not As Described,3,0,0.0,1,1,0,1,UPS,0,0,0,0,0,13.7,1,Legitimate,0
ORD2023455,CUST409386,33,580,Silver,IN,Mobile App,iPad,Debit Card,Shoes,79.96,78.95,0,0,2022-06-20,2022-07-16,26,Not As Described,106,87,82.1,1,0,0,1,DHL,0,0,0,6,4,24.7,0,Policy Abuser,1
ORD2047399,CUST207893,43,170,Silver,BR,Web Browser,Windows PC,Debit Card,Shoes,47.27,42.23,0,0,2023-05-24,2023-06-01,8,Too Small,13,0,0.0,0,1,0,1,USPS,1,0,0,1,1,28.1,0,Legitimate,0
ORD2008785,CUST588092,32,2119,New,US,Tablet App,Android,PayPal,Electronics,181.96,165.34,0,1,2023-06-01,2023-06-29,28,Arrived Late,51,5,9.8,0,1,0,1,OnTrac,0,0,0,0,1,63.6,0,Legitimate,0
ORD2026417,CUST697482,37,1377,Bronze,US,Mobile App,Android,PayPal,Home & Kitchen,74.02,69.41,0,0,2023-05-21,2023-05-27,6,Accidental Order,71,10,14.1,1,1,1,1,USPS,0,0,0,1,1,6.4,1,Legitimate,0
ORD2012522,CUST196492,47,1823,Silver,US,Mobile App,iPad,Gift Card,Electronics,184.82,157.6,0,0,2023-11-13,2023-12-09,26,Gift Duplicate,53,4,7.5,0,1,0,1,OnTrac,0,0,0,0,1,25.1,1,Legitimate,0
ORD2022912,CUST726050,34,1122,Gold,CA,Tablet App,iPhone,PayPal,Electronics,37.47,34.5,0,1,2023-10-04,2023-10-15,11,Found Better Price,18,11,61.1,1,0,0,1,UPS,0,0,0,3,4,26.5,1,Policy Abuser,1
ORD2036951,CUST823823,49,2110,Bronze,US,Tablet App,Windows PC,Gift Card,Jewelry,116.11,95.68,0,0,2023-10-03,2023-10-06,3,Too Large,21,0,0.0,0,1,1,1,OnTrac,0,0,0,0,0,24.0,0,Legitimate,0
ORD2006951,CUST863082,21,271,Platinum,DE,Web Browser,iPhone,Credit Card,Shoes,766.32,773.08,1,0,2022-09-10,2022-09-12,2,Item Not Received,26,10,38.5,0,0,1,0,UPS,1,0,0,3,4,3.8,0,Fraudulent Return,2
ORD2044027,CUST326729,51,48,Silver,GB,Tablet App,MacBook,PayPal,Furniture,289.31,239.25,1,0,2022-08-29,2022-09-21,23,Too Large,36,2,5.6,0,1,1,1,USPS,0,0,0,1,1,9.3,1,Legitimate,0
